alunos,prevalencia_nao_alfabetizado,accuracy,balanced_accuracy,brier,roc_auc,average_precision_risco,precision_risco,recall_risco,f1_risco,fracao_sinalizada,limiar_risco
390717,0.4019226191847296,0.517394943142991,0.5813715973302286,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.4502078621160237,0.907525567060202,0.6018488409903842,0.8101925434521662,0.2799999999999999
390717,0.4019226191847296,0.5239828315635101,0.5851707507464355,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.45341315052621417,0.8971077064150078,0.6023756381641396,0.795230307358011,0.2899999999999999
390717,0.4019226191847296,0.5332529682609152,0.5903560070835805,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.45809064915810654,0.8814681796762567,0.6028736057698589,0.7733884115613091,0.29999999999999993
390717,0.4019226191847296,0.542126398390651,0.5955646587146186,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.4628816511985656,0.8679937340006877,0.6037806052955051,0.7536836124355991,0.30999999999999994
390717,0.4019226191847296,0.5475599986691134,0.5981993603567806,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.46581572566678214,0.8563596072288236,0.6034082802004765,0.7388979747489871,0.3199999999999999
390717,0.4019226191847296,0.5513555847326838,0.5993873871967159,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.4677945768572588,0.8442542569314433,0.6020165602232247,0.7253715604900733,0.32999999999999985
390717,0.4019226191847296,0.5709426515866983,0.6089371612415707,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.47982032052990214,0.8026337574345063,0.6005984828269737,0.6723280532968875,0.33999999999999986
390717,0.4019226191847296,0.5781243201601158,0.6116130820111396,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.4846238807147647,0.7823393064099136,0.5985024893556904,0.6488327869020288,0.34999999999999987
390717,0.4019226191847296,0.5881341226514332,0.6147235733384931,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.4918903347820097,0.7502770030183777,0.5942098056570516,0.6130498544982685,0.3599999999999999
390717,0.4019226191847296,0.5944916653229831,0.6172221999233549,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.49697605449577165,0.7331028158789592,0.5923759097890602,0.592886923271831,0.3699999999999999
390717,0.4019226191847296,0.5992956538875964,0.6177651996464487,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5010666810085962,0.7119232287726538,0.5881681397306397,0.5710578244611829,0.3799999999999999
390717,0.4019226191847296,0.6008261734196362,0.6170731785027053,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5024548795874705,0.6999006609865128,0.5849659114496016,0.5598630210612796,0.3899999999999999
390717,0.4019226191847296,0.6050466194201941,0.6174510044260999,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5064506194774122,0.6806887504935111,0.5807830960356205,0.540199172290942,0.3999999999999998
390717,0.4019226191847296,0.6071248499553386,0.6174090193669781,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.508545045807247,0.6698378736356805,0.5781528678174028,0.5293985160614972,0.4099999999999998
390717,0.4019226191847296,0.6205488883258216,0.616549644636976,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5245993499943965,0.5961614386326877,0.5580957263530633,0.45675002623382144,0.4199999999999998
390717,0.4019226191847296,0.6221126800216014,0.6153319840714908,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5271395791067723,0.5807638915421746,0.5526539837782646,0.4428089896267631,0.4299999999999998
390717,0.4019226191847296,0.6258724345242208,0.6134042806078732,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5335533145484206,0.5498414396515493,0.5415749364944962,0.4141923694131558,0.43999999999999984
390717,0.4019226191847296,0.6294325560444004,0.6099667690981019,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5413446546568843,0.5107298870337116,0.5255918347286161,0.3791926125558908,0.44999999999999984
390717,0.4019226191847296,0.6315875684958678,0.6059675471483623,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5480635806321353,0.4753562831926031,0.5091272425940261,0.3486026970927807,0.45999999999999985
390717,0.4019226191847296,0.6321557546766585,0.6011669795040321,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5528880909444784,0.44318572574790815,0.49199588571913316,0.32217436149438083,0.46999999999999986
390717,0.4019226191847296,0.6329901181673693,0.5985469182022781,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5572194397604007,0.42295495357811486,0.4808914084644707,0.3050775881264445,0.47999999999999976
390717,0.4019226191847296,0.6331462413972261,0.5959696849014658,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5601218056725639,0.4064430265286109,0.4710653529650541,0.2916484309615399,0.48999999999999977
390717,0.4019226191847296,0.6325217484777985,0.5900091191115455,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5648390826748891,0.37327907894904416,0.44950118473418244,0.2656142425335985,0.4999999999999998
390717,0.4019226191847296,0.6323758628367847,0.5849154570156836,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5710438424428775,0.342961576179014,0.4285447159970241,0.24138954793367065,0.5099999999999998
390717,0.4019226191847296,0.6315594151265495,0.5822696966161416,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5719787838105509,0.3309899514767126,0.41932621252702573,0.23258266213141482,0.5199999999999998
390717,0.4019226191847296,0.6313444257608448,0.5811114955773848,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.5729536168110997,0.3250232427820018,0.41476178480590925,0.22800134112413845,0.5299999999999998
